step,sim_time,action,phase_name,fsm_state,grp_queue_NS_through,grp_queue_NS_right,grp_queue_NS_left,grp_queue_EW_through,grp_queue_EW_right,grp_queue_EW_left,grp_mean_wait_NS_through,grp_mean_wait_NS_right,grp_mean_wait_NS_left,grp_mean_wait_EW_through,grp_mean_wait_EW_right,grp_mean_wait_EW_left,ped_queue:-E0_0,ped_queue:-E2_0,ped_queue:-E1_0,ped_queue:-E3_0,ped_max_wait:-E0_0,ped_max_wait:-E2_0,ped_max_wait:-E1_0,ped_max_wait:-E3_0,green_onehot_0,green_onehot_1,green_onehot_2,green_onehot_3,transition_remaining,min_green_reached,elapsed_green_time,max_vehicle_wait_time,pressure_NS,pressure_EW,ped_dir_count:-E0->E1,ped_dir_count:-E0->E2,ped_dir_count:-E2->E3,ped_dir_count:-E2->E0,ped_dir_count:-E1->E2,ped_dir_count:-E1->E3,ped_dir_count:-E3->E0,ped_dir_count:-E3->E1,ped_dir_max_wait:-E0->E1,ped_dir_max_wait:-E0->E2,ped_dir_max_wait:-E2->E3,ped_dir_max_wait:-E2->E0,ped_dir_max_wait:-E1->E2,ped_dir_max_wait:-E1->E3,ped_dir_max_wait:-E3->E0,ped_dir_max_wait:-E3->E1,ped_dir_vulnerable_frac:-E0->E1,ped_dir_vulnerable_frac:-E0->E2,ped_dir_vulnerable_frac:-E2->E3,ped_dir_vulnerable_frac:-E2->E0,ped_dir_vulnerable_frac:-E1->E2,ped_dir_vulnerable_frac:-E1->E3,ped_dir_vulnerable_frac:-E3->E0,ped_dir_vulnerable_frac:-E3->E1
100,30100.0,0,EW_LEFT,IDLE,17.0,17.0,2.0,35.0,39.0,36.0,5.882352828979492,7.764705657958984,5.0,95.14286041259766,97.53845977783203,85.72222137451172,0.0,0.0,3.0,1.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,221.0,36.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,30101.0,3,EW_LEFT,IDLE,16.0,21.0,2.0,35.0,37.0,37.0,6.3125,7.285714149475098,6.0,95.94285583496094,102.02702331542969,84.40540313720703,0.0,0.0,3.0,1.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,222.0,39.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,30102.0,0,19,YELLOW,17.0,21.0,2.0,36.0,39.0,37.0,6.0,7.38095235824585,7.0,94.22222137451172,99.9473648071289,85.40540313720703,0.0,0.0,3.0,1.0,0.0,0.0,16.0,16.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,223.0,40.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,30103.0,2,0,REDYELLOW,19.0,23.0,2.0,36.0,40.0,37.0,5.6315789222717285,6.82608699798584,8.0,95.16666412353516,98.38461303710938,86.40540313720703,0.0,0.0,3.0,1.0,0.0,0.0,17.0,17.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,224.0,44.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,30104.0,2,NS_MAIN,IDLE,19.0,22.0,2.0,35.0,39.0,38.0,6.526315689086914,7.2272725105285645,9.0,98.82857513427734,99.38461303710938,85.13157653808594,0.0,0.0,3.0,1.0,0.0,0.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,225.0,43.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,30105.0,3,NS_MAIN,IDLE,17.0,21.0,2.0,37.0,38.0,37.0,7.058823585510254,6.190476417541504,10.0,94.48648834228516,102.86842346191406,88.40540313720703,0.0,0.0,3.0,1.0,0.0,0.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,226.0,40.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,30106.0,0,NS_MAIN,IDLE,14.0,18.0,2.0,37.0,39.0,38.0,7.142857074737549,6.388888835906982,11.0,95.48648834228516,101.23076629638672,87.07894897460938,0.0,0.0,3.0,1.0,0.0,0.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,227.0,34.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,30107.0,2,6,YELLOW,14.0,15.0,2.0,36.0,39.0,38.0,6.857142925262451,7.0,12.0,99.08333587646484,102.23076629638672,88.07894897460938,0.0,0.0,4.0,1.0,0.0,0.0,21.0,21.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,228.0,31.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,30108.0,3,14,REDYELLOW,10.0,15.0,3.0,37.0,40.0,38.0,7.599999904632568,7.199999809265137,9.0,97.40540313720703,103.23076629638672,89.07894897460938,0.0,0.0,3.0,1.0,0.0,0.0,22.0,22.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,229.0,28.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,30109.0,2,NS_LEFT,IDLE,10.0,15.0,3.0,37.0,39.0,38.0,6.199999809265137,6.666666507720947,10.0,98.40540313720703,104.23076629638672,90.07894897460938,0.0,0.0,4.0,1.0,0.0,0.0,23.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,230.0,28.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,30110.0,0,NS_LEFT,IDLE,9.0,11.0,1.0,37.0,39.0,38.0,4.777777671813965,7.181818008422852,3.0,99.40540313720703,105.23076629638672,91.07894897460938,0.0,0.0,4.0,2.0,0.0,0.0,24.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,231.0,21.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,30111.0,1,NS_LEFT,IDLE,8.0,14.0,0.0,37.0,39.0,38.0,4.5,5.214285850524902,0.0,100.40540313720703,106.23076629638672,92.07894897460938,0.0,0.0,4.0,1.0,0.0,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,232.0,22.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,30112.0,3,16,YELLOW,7.0,12.0,0.0,37.0,40.0,38.0,5.5714287757873535,5.916666507720947,0.0,101.40540313720703,104.57499694824219,93.07894897460938,0.0,0.0,4.0,2.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,233.0,19.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,30113.0,0,17,REDYELLOW,7.0,12.0,0.0,37.0,40.0,38.0,4.5714287757873535,4.75,0.0,102.40540313720703,105.57499694824219,94.07894897460938,0.0,0.0,4.0,2.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,234.0,19.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,30114.0,1,EW_LEFT,IDLE,6.0,13.0,0.0,38.0,40.0,38.0,3.5,4.307692527770996,0.0,100.71052551269531,106.57499694824219,95.07894897460938,0.0,0.0,4.0,3.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,235.0,19.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,30115.0,2,EW_LEFT,IDLE,9.0,13.0,0.0,38.0,40.0,37.0,2.8888888359069824,4.615384578704834,0.0,101.71052551269531,107.57499694824219,97.02702331542969,1.0,1.0,5.0,3.0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,236.0,22.0,115.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,30116.0,1,EW_LEFT,IDLE,8.0,12.0,0.0,38.0,41.0,36.0,3.75,4.454545497894287,0.0,102.71052551269531,105.95121765136719,99.63888549804688,0.0,0.0,4.0,3.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,237.0,20.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,30117.0,0,19,YELLOW,9.0,10.0,1.0,37.0,41.0,37.0,4.0,4.099999904632568,1.0,105.0540542602539,106.95121765136719,99.37837982177734,0.0,0.0,4.0,2.0,0.0,0.0,31.0,31.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,238.0,20.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,30118.0,0,0,REDYELLOW,10.0,12.0,1.0,37.0,42.0,35.0,4.300000190734863,4.0,2.0,106.0540542602539,107.95121765136719,99.19999694824219,0.0,0.0,4.0,2.0,0.0,0.0,32.0,32.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,239.0,23.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,30119.0,3,NS_MAIN,IDLE,10.0,15.0,1.0,37.0,41.0,34.0,5.199999809265137,4.133333206176758,3.0,107.0540542602539,108.95121765136719,97.67646789550781,0.0,0.0,4.0,3.0,0.0,0.0,33.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,240.0,26.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,30120.0,2,NS_MAIN,IDLE,8.0,11.0,1.0,37.0,41.0,33.0,4.875,4.454545497894287,4.0,108.0540542602539,109.95121765136719,96.21212005615234,1.0,0.0,4.0,3.0,0.0,0.0,34.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,241.0,20.0,111.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,30121.0,1,NS_MAIN,IDLE,8.0,9.0,1.0,37.0,42.0,32.0,4.0,4.111111164093018,5.0,109.0540542602539,110.95121765136719,94.65625,0.0,0.0,5.0,4.0,0.0,0.0,35.0,35.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,242.0,18.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,30122.0,2,6,YELLOW,7.0,12.0,1.0,38.0,41.0,32.0,3.7142856121063232,3.4166667461395264,6.0,107.18421173095703,111.95121765136719,90.3125,0.0,0.0,6.0,4.0,0.0,0.0,36.0,36.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,243.0,20.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,30123.0,3,14,REDYELLOW,9.0,14.0,1.0,37.0,42.0,32.0,3.8888888359069824,2.769230842590332,7.0,111.0540542602539,110.28571319580078,91.3125,0.0,0.0,6.0,3.0,0.0,0.0,37.0,37.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,244.0,24.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,30124.0,2,NS_LEFT,IDLE,9.0,11.0,1.0,37.0,43.0,31.0,3.3333332538604736,3.1818182468414307,8.0,112.0540542602539,111.28571319580078,89.96774291992188,0.0,0.0,4.0,4.0,0.0,0.0,38.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,245.0,21.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,30125.0,1,NS_LEFT,IDLE,9.0,12.0,0.0,37.0,42.0,33.0,3.444444417953491,2.6666667461395264,0.0,113.0540542602539,112.28571319580078,85.51515197753906,0.0,0.0,5.0,4.0,0.0,0.0,39.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,246.0,21.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,30126.0,2,NS_LEFT,IDLE,8.0,11.0,0.0,37.0,42.0,33.0,3.25,2.8181817531585693,0.0,114.0540542602539,113.28571319580078,86.51515197753906,0.0,0.0,6.0,4.0,0.0,0.0,40.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,247.0,19.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,30127.0,0,16,YELLOW,9.0,10.0,0.0,37.0,42.0,35.0,2.8888888359069824,2.799999952316284,0.0,115.0540542602539,114.28571319580078,82.57142639160156,0.0,0.0,5.0,4.0,0.0,0.0,41.0,41.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,248.0,19.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,30128.0,1,0,REDYELLOW,8.0,11.0,0.0,38.0,42.0,36.0,3.25,2.909090995788574,0.0,113.02631378173828,115.28571319580078,81.25,0.0,0.0,7.0,4.0,0.0,0.0,42.0,42.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,249.0,19.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,30129.0,3,NS_MAIN,IDLE,9.0,11.0,0.0,38.0,42.0,36.0,3.8888888359069824,3.454545497894287,0.0,114.02631378173828,116.28571319580078,82.22222137451172,0.0,1.0,7.0,4.0,0.0,0.0,43.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,250.0,20.0,116.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,30130.0,3,NS_MAIN,IDLE,7.0,9.0,0.0,38.0,43.0,37.0,3.7142856121063232,3.444444417953491,0.0,115.02631378173828,117.28571319580078,81.0,0.0,0.0,7.0,4.0,0.0,0.0,44.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,251.0,16.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,30131.0,0,NS_MAIN,IDLE,4.0,7.0,0.0,38.0,42.0,38.0,3.5,2.8333332538604736,0.0,116.02631378173828,118.28571319580078,79.86842346191406,0.0,0.0,7.0,4.0,0.0,0.0,45.0,45.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,252.0,11.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,30132.0,1,6,YELLOW,3.0,6.0,0.0,38.0,42.0,38.0,3.0,2.4000000953674316,0.0,117.02631378173828,119.28571319580078,80.86842346191406,0.0,0.0,7.0,4.0,0.0,0.0,46.0,46.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,253.0,9.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,30133.0,3,7,REDYELLOW,3.0,6.0,0.0,38.0,43.0,38.0,2.0,2.0,0.0,118.02631378173828,120.28571319580078,81.86842346191406,2.0,2.0,9.0,6.0,0.0,0.0,47.0,47.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,254.0,9.0,119.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,30134.0,0,EW_MAIN,IDLE,4.0,5.0,0.0,37.0,42.0,38.0,1.75,2.799999952316284,0.0,120.40540313720703,121.28571319580078,82.86842346191406,1.0,1.0,8.0,6.0,1.0,1.0,48.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,255.0,9.0,117.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,30135.0,2,EW_MAIN,IDLE,2.0,3.0,0.0,36.0,42.0,37.0,2.0,3.3333332538604736,0.0,121.36111450195312,122.28571319580078,85.83783721923828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,256.0,5.0,115.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
136,30136.0,3,EW_MAIN,IDLE,5.0,4.0,0.0,35.0,43.0,37.0,1.600000023841858,2.0,0.0,122.37142944335938,124.90243530273438,86.62162017822266,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,257.0,9.0,115.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
137,30137.0,3,13,YELLOW,4.0,5.0,0.0,35.0,41.0,36.0,2.5,1.399999976158142,0.0,121.85713958740234,127.625,89.83333587646484,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,258.0,9.0,112.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
138,30138.0,2,17,REDYELLOW,4.0,7.0,0.0,34.0,39.0,37.0,2.25,2.0,0.0,124.9117660522461,130.4871826171875,88.21621704101562,3.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,259.0,11.0,110.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
139,30139.0,3,EW_LEFT,IDLE,5.0,4.0,0.0,33.0,38.0,38.0,2.799999952316284,2.5,0.0,128.15151977539062,133.4736785888672,86.89473724365234,3.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,260.0,9.0,109.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
140,30140.0,0,EW_LEFT,IDLE,4.0,7.0,0.0,33.0,37.0,38.0,3.5,2.1666667461395264,0.0,127.63636016845703,136.54054260253906,85.7631607055664,3.0,2.0,1.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,261.0,11.0,108.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
141,30141.0,1,EW_LEFT,IDLE,5.0,9.0,0.0,33.0,36.0,35.0,3.799999952316284,2.222222328186035,0.0,127.1212158203125,139.9166717529297,91.88571166992188,3.0,1.0,1.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,262.0,14.0,104.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
142,30142.0,2,19,YELLOW,6.0,7.0,0.0,34.0,35.0,33.0,4.166666507720947,3.5714285373687744,0.0,124.32353210449219,143.45713806152344,96.18181610107422,2.0,2.0,1.0,0.0,4.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,263.0,13.0,102.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
143,30143.0,1,14,REDYELLOW,8.0,9.0,0.0,32.0,37.0,32.0,4.125,3.555555582046509,0.0,133.03125,136.70269775390625,98.3125,4.0,2.0,2.0,0.0,5.0,8.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,264.0,17.0,101.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
144,30144.0,2,NS_LEFT,IDLE,10.0,9.0,0.0,32.0,37.0,30.0,4.099999904632568,4.44444465637207,0.0,132.4375,141.44444274902344,103.4000015258789,4.0,2.0,1.0,1.0,6.0,9.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,265.0,19.0,99.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
145,30145.0,0,NS_LEFT,IDLE,9.0,12.0,0.0,31.0,38.0,32.0,5.44444465637207,4.333333492279053,0.0,136.06451416015625,138.6216278076172,96.1875,4.0,2.0,1.0,1.0,7.0,10.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,266.0,21.0,101.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
146,30146.0,2,NS_LEFT,IDLE,11.0,12.0,0.0,29.0,37.0,33.0,5.454545497894287,5.25,0.0,144.6896514892578,138.1621551513672,92.57575988769531,4.0,2.0,1.0,1.0,8.0,11.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,267.0,23.0,99.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
147,30147.0,1,16,YELLOW,13.0,12.0,0.0,30.0,36.0,32.0,5.615384578704834,6.166666507720947,0.0,140.86666870117188,141.5,96.40625,5.0,2.0,3.0,2.0,9.0,12.0,9.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,268.0,25.0,98.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
148,30148.0,2,7,REDYELLOW,14.0,14.0,0.0,31.0,36.0,30.0,6.214285850524902,6.615384578704834,0.0,135.7096710205078,142.5,101.93333435058594,4.0,2.0,2.0,2.0,10.0,13.0,10.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,269.0,28.0,97.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
149,30149.0,0,EW_MAIN,IDLE,13.0,16.0,0.0,31.0,36.0,31.0,7.615384578704834,6.375,0.0,136.7096710205078,141.97222900390625,97.87096405029297,4.0,2.0,3.0,3.0,11.0,14.0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,270.0,29.0,98.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
150,30150.0,2,EW_MAIN,IDLE,14.0,16.0,0.0,30.0,34.0,30.0,8.071428298950195,7.666666507720947,0.0,138.36666870117188,148.11764526367188,100.30000305175781,5.0,2.0,0.0,0.0,12.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,271.0,30.0,94.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
151,30151.0,1,EW_MAIN,IDLE,16.0,17.0,0.0,29.0,34.0,29.0,8.0625,8.1875,0.0,142.37930297851562,146.38235473632812,102.89655303955078,7.0,5.0,2.0,2.0,13.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,272.0,33.0,92.0,0.0,7.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,13.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.1428571492433548,0.0,0.6000000238418579,0.0,0.5,0.0,0.5
